county,district,test_name,base_prediction_tl_m2,variant_prediction_tl_m2,difference_tl_m2,difference_pct,expected_direction,passed_direction_check
İzmit,missing,new_vs_old,91472.56186182983,90825.56322797056,-646.9986338592716,-0.007073144347225884,a > b,False
İzmit,missing,elevator,82957.33303696616,85454.71702013798,2497.3839831718215,0.030104439134500335,a > b,True
İzmit,missing,site_inside,82957.33303696616,84882.39628676957,1925.0632498034101,0.023205462125278225,a >= b,True
İzmit,missing,parking,82957.33303696616,83700.97556998902,743.6425330228667,0.008964156703199418,a > b,True
İzmit,missing,heating,87030.46043285895,83767.34515289184,-3263.115279967111,-0.037493944806651844,a > b,False
İzmit,missing,floor,81542.05525158504,82957.33303696616,1415.277785381113,0.017356415422869812,a > b,True
İzmit,missing,net_gross,81947.91609542114,82986.0115361577,1038.0954407365643,0.012667746663963895,a > b,True
İzmit,missing,total_quality,95568.87448390792,97713.8693050103,2144.9948211023875,0.02244449181478606,a > b,True
Başiskele,Yeşilyurt Mh.,new_vs_old,29753.488377371697,37211.405249767195,7457.916872395497,0.25065689030491756,a > b,True
Başiskele,Yeşilyurt Mh.,elevator,34468.42666053516,36891.593154587696,2423.166494052537,0.070301047329989,a > b,True
Başiskele,Yeşilyurt Mh.,site_inside,34468.42666053516,37027.27093912805,2558.844278592893,0.07423733911019088,a >= b,True
Başiskele,Yeşilyurt Mh.,parking,34468.42666053516,34725.10902743306,256.682366897905,0.007446883764839638,a > b,True
Başiskele,Yeşilyurt Mh.,heating,32275.24705148572,34683.174588508846,2407.927537023126,0.07460601411298207,a > b,True
Başiskele,Yeşilyurt Mh.,floor,32172.153876641147,34468.42666053516,2296.272783894012,0.07137454311261514,a > b,True
Başiskele,Yeşilyurt Mh.,net_gross,34086.78863897949,34469.42324744948,382.6346084699908,0.01122530527948984,a > b,True
Başiskele,Yeşilyurt Mh.,total_quality,32462.391583835008,41974.34408554617,9511.95250171116,0.2930145327446465,a > b,True
Gölcük,missing,new_vs_old,91472.56186182983,90825.56322797056,-646.9986338592716,-0.007073144347225884,a > b,False
Gölcük,missing,elevator,82957.33303696616,85454.71702013798,2497.3839831718215,0.030104439134500335,a > b,True
Gölcük,missing,site_inside,82957.33303696616,84882.39628676957,1925.0632498034101,0.023205462125278225,a >= b,True
Gölcük,missing,parking,82957.33303696616,83700.97556998902,743.6425330228667,0.008964156703199418,a > b,True
Gölcük,missing,heating,87030.46043285895,83767.34515289184,-3263.115279967111,-0.037493944806651844,a > b,False
Gölcük,missing,floor,81542.05525158504,82957.33303696616,1415.277785381113,0.017356415422869812,a > b,True
Gölcük,missing,net_gross,81947.91609542114,82986.0115361577,1038.0954407365643,0.012667746663963895,a > b,True
Gölcük,missing,total_quality,95568.87448390792,97713.8693050103,2144.9948211023875,0.02244449181478606,a > b,True
Karamürsel,missing,new_vs_old,91472.56186182983,90825.56322797056,-646.9986338592716,-0.007073144347225884,a > b,False
Karamürsel,missing,elevator,82957.33303696616,85454.71702013798,2497.3839831718215,0.030104439134500335,a > b,True
Karamürsel,missing,site_inside,82957.33303696616,84882.39628676957,1925.0632498034101,0.023205462125278225,a >= b,True
Karamürsel,missing,parking,82957.33303696616,83700.97556998902,743.6425330228667,0.008964156703199418,a > b,True
Karamürsel,missing,heating,87030.46043285895,83767.34515289184,-3263.115279967111,-0.037493944806651844,a > b,False
Karamürsel,missing,floor,81542.05525158504,82957.33303696616,1415.277785381113,0.017356415422869812,a > b,True
Karamürsel,missing,net_gross,81947.91609542114,82986.0115361577,1038.0954407365643,0.012667746663963895,a > b,True
Karamürsel,missing,total_quality,95568.87448390792,97713.8693050103,2144.9948211023875,0.02244449181478606,a > b,True
