county,district,test_name,base_prediction_tl_m2,variant_prediction_tl_m2,difference_tl_m2,difference_pct,expected_direction,passed_direction_check
İzmit,missing,new_vs_old,25909.742402081276,32312.38686842436,6402.644466343085,0.24711339723040912,a > b,True
İzmit,missing,elevator,30321.287824708204,31579.070082402104,1257.7822576938997,0.04148182178030573,a > b,True
İzmit,missing,site_inside,30321.287824708204,30969.406901490795,648.1190767825901,0.021375051103682048,a >= b,True
İzmit,missing,parking,30321.287824708204,30930.243903070754,608.9560783625493,0.020083450342974,a > b,True
İzmit,missing,heating,30051.569848984705,30589.32952877609,537.759679791383,0.017894561997717107,a > b,True
İzmit,missing,floor,29827.904440857797,30321.287824708204,493.383383850407,0.016541000552978108,a > b,True
İzmit,missing,net_gross,29327.618063581085,30304.818184762436,977.2001211813513,0.03332013254751276,a > b,True
İzmit,missing,total_quality,26462.06454719504,34684.94510010429,8222.88055290925,0.31074221507712513,a > b,True
Başiskele,Yeşilyurt Mh.,new_vs_old,32520.627712876285,39397.357893382614,6876.730180506329,0.21145748603688674,a > b,True
Başiskele,Yeşilyurt Mh.,elevator,37372.76629404833,38446.834876043125,1074.0685819947976,0.028739338521105,a > b,True
Başiskele,Yeşilyurt Mh.,site_inside,37372.76629404833,38182.284511992984,809.5182179446565,0.021660644855009663,a >= b,True
Başiskele,Yeşilyurt Mh.,parking,37372.76629404833,37647.69195557595,274.92566152762447,0.007356310190273681,a > b,True
Başiskele,Yeşilyurt Mh.,heating,35681.80212855137,37576.93508024808,1895.132951696709,0.053112030184716705,a > b,True
Başiskele,Yeşilyurt Mh.,floor,35011.427005956495,37372.76629404833,2361.3392880918327,0.0674448170218854,a > b,True
Başiskele,Yeşilyurt Mh.,net_gross,36122.35667334904,37349.21864669956,1226.8619733505257,0.03396406232419771,a > b,True
Başiskele,Yeşilyurt Mh.,total_quality,34348.58979789333,43439.88204327776,9091.29224538443,0.2646773069543023,a > b,True
Gölcük,missing,new_vs_old,25909.742402081276,32312.38686842436,6402.644466343085,0.24711339723040912,a > b,True
Gölcük,missing,elevator,30321.287824708204,31579.070082402104,1257.7822576938997,0.04148182178030573,a > b,True
Gölcük,missing,site_inside,30321.287824708204,30969.406901490795,648.1190767825901,0.021375051103682048,a >= b,True
Gölcük,missing,parking,30321.287824708204,30930.243903070754,608.9560783625493,0.020083450342974,a > b,True
Gölcük,missing,heating,30051.569848984705,30589.32952877609,537.759679791383,0.017894561997717107,a > b,True
Gölcük,missing,floor,29827.904440857797,30321.287824708204,493.383383850407,0.016541000552978108,a > b,True
Gölcük,missing,net_gross,29327.618063581085,30304.818184762436,977.2001211813513,0.03332013254751276,a > b,True
Gölcük,missing,total_quality,26462.06454719504,34684.94510010429,8222.88055290925,0.31074221507712513,a > b,True
Karamürsel,missing,new_vs_old,25909.742402081276,32312.38686842436,6402.644466343085,0.24711339723040912,a > b,True
Karamürsel,missing,elevator,30321.287824708204,31579.070082402104,1257.7822576938997,0.04148182178030573,a > b,True
Karamürsel,missing,site_inside,30321.287824708204,30969.406901490795,648.1190767825901,0.021375051103682048,a >= b,True
Karamürsel,missing,parking,30321.287824708204,30930.243903070754,608.9560783625493,0.020083450342974,a > b,True
Karamürsel,missing,heating,30051.569848984705,30589.32952877609,537.759679791383,0.017894561997717107,a > b,True
Karamürsel,missing,floor,29827.904440857797,30321.287824708204,493.383383850407,0.016541000552978108,a > b,True
Karamürsel,missing,net_gross,29327.618063581085,30304.818184762436,977.2001211813513,0.03332013254751276,a > b,True
Karamürsel,missing,total_quality,26462.06454719504,34684.94510010429,8222.88055290925,0.31074221507712513,a > b,True
